time,v,bsoc,i
9333498,128269,16080,6694
9333998,128268,16081,6695
9334498,128269,16082,6696
9334998,128265,16083,6694
9335498,128265,16084,6696
9335998,128264,16085,6692
9336498,128264,16086,6690
9336998,128263,16087,6693
9337498,128262,16088,6688
9337998,128262,16089,6691
9338498,128261,16090,6693
9338998,128260,16091,6693
9339498,128259,16092,6693
9339998,128258,16093,6698
9340498,128257,16093,6695
9340998,128257,16094,6697
9341498,128255,16095,6694
9341998,128255,16096,6695
9342498,128253,16097,6696
9342998,128254,16098,6699
9343498,128252,16099,6695
9343998,128251,16100,6697
9344498,128251,16101,6697
9344998,128249,16102,6696
9345498,128249,16103,6693
9345998,128247,16104,6695
9346498,128248,16105,6694
9346998,128247,16106,6696
9347498,128246,16106,6694
9347998,128246,16107,6694
9348498,128244,16108,6694
9348998,128245,16109,6695
9349498,128243,16110,6695
9349998,128243,16111,6700
9350498,128243,16112,6697
9350998,128241,16113,6695
9351498,128240,16114,6695
9351998,128239,16115,6695
9352498,128238,16116,6697
9352998,128239,16117,6699
9353498,128236,16118,6699
9353998,128235,16119,6693
9354498,128235,16119,6694
9354998,128234,16120,6697
9355498,128235,16121,6697
9355998,128234,16122,6699
9356498,128233,16123,6701
9356998,128233,16124,6698
9357498,128233,16125,6699
9357998,128232,16126,6701
9358498,128229,16127,6696
9358998,128228,16128,6695
9359498,128228,16129,6697
9359998,128229,16130,6700
9360498,128227,16131,6698
9360998,128228,16132,6697
9361498,128224,16132,6694
9361998,128223,16133,6696
9362498,128223,16134,6694
9362998,128223,16135,6695
9363498,128224,16136,6698
9363998,128221,16137,6693
9364498,128222,16138,6693
9364998,128220,16139,6694
9365498,128219,16140,6700
9365998,128220,16141,6695
9366498,128218,16142,6697
9366998,128219,16143,6697
9367498,128218,16144,6697
9367998,128215,16145,6699
9368498,128215,16145,6698
9368998,128213,16146,6698
9369498,128211,16147,6695
9369998,128214,16148,6699
9370498,128213,16149,6698
9370998,128211,16150,6697
9371498,128211,16151,6701
9371998,128211,16152,6695
9372498,128212,16153,6696
9372998,128210,16154,6697
9373498,128210,16155,6699
9373998,128207,16156,6695
9374498,128207,16157,6698
9374998,128206,16158,6697
9375498,128206,16159,6697
9375998,128205,16159,6694
9376498,128204,16160,6700
9376998,128206,16161,6695
9377498,128204,16162,6696
9377998,128202,16163,6694
9378498,128203,16164,6695
9378998,128201,16165,6697
9379498,128199,16166,6698
9379998,128199,16167,6693
9380498,128199,16168,6695
9380998,128200,16169,6697
9381498,128197,16170,6698
9381998,128197,16171,6695
9382498,128194,16172,6698
9382998,128195,16172,6690
9383498,128195,16173,6694
9383998,128193,16174,6692
9384498,128190,16175,6694
9384998,128192,16176,6697
9385498,128191,16177,6696
9385998,128188,16178,6697
9386498,128188,16179,6699
9386998,128186,16180,6699
9387498,128186,16181,6696
9387998,128186,16182,6692
9388498,128185,16183,6695
9388998,128186,16184,6697
9389498,128183,16185,6696
9389998,128185,16185,6695
9390498,128182,16186,6694
9390998,128183,16187,6695
9391498,128182,16188,6696
9391998,128180,16189,6697
9392498,128180,16190,6692
9392998,128179,16191,6694
9393498,128180,16192,6693
9393998,128178,16193,6691
9394498,128178,16194,6697
9394998,128176,16195,6691
9395498,128175,16196,6693
9395998,128174,16197,6695
9396498,128174,16198,6692
9396998,128172,16198,6693
9397498,128173,16199,6693
9397998,128171,16200,6698
9398498,128170,16201,6697
9398998,128172,16202,6693
9399498,128169,16203,6694
9399998,128167,16204,6693
9400498,128165,16205,6697
9400998,128166,16206,6694
9401498,128165,16207,6695
9401998,128166,16208,6699
9402498,128164,16209,6697
9402998,128164,16210,6698
9403498,128162,16211,6695
9403998,128162,16211,6696
9404498,128163,16212,6697
9404998,128163,16213,6693
9405498,128159,16214,6699
9405998,128161,16215,6698
9406498,128159,16216,6697
9406998,128157,16217,6696
9407498,128157,16218,6695
9407998,128156,16219,6697
9408498,128155,16220,6694
9408998,128155,16221,6695
9409498,128155,16222,6694
9409998,128154,16223,6688
9410498,128153,16224,6696
9410998,128153,16224,6694
9411498,128151,16225,6696
9411998,128152,16226,6698
9412498,128151,16227,6695
9412998,128149,16228,6699
9413498,128149,16229,6699
9413998,128147,16230,6700
9414498,128148,16231,6699
9414998,128148,16232,6693
9415498,128145,16233,6694
9415998,128146,16234,6697
9416498,128145,16235,6695
9416998,128144,16236,6694
9417498,128143,16237,6692
9417998,128141,16237,6696
9418498,128143,16238,6690
9418998,128141,16239,6694
9419498,128140,16240,6692
9419998,128140,16241,6696
9420498,128136,16242,6691
9420998,128136,16243,6691
9421498,128136,16244,6693
9421998,128137,16245,6693
9422498,128136,16246,6693
9422998,128133,16247,6692
9423498,128136,16248,6696
9423998,128132,16249,6699
9424498,128132,16250,6698
9424998,128133,16250,6693
9425498,128131,16251,6698
9425998,128130,16252,6693
9426498,128130,16253,6691
9426998,128128,16254,6693
9427498,128128,16255,6692
9427998,128127,16256,6692
9428498,128126,16257,6694
9428998,128125,16258,6695
9429498,128124,16259,6694
9429998,128123,16260,6693
9430498,128122,16261,6695
9430998,128122,16262,6694
9431498,128120,16263,6694
9431998,128121,16264,6693
9432498,128119,16264,6694
9432998,128119,16265,6695
9433498,128119,16266,6695
9433998,128120,16267,6693
9434498,128118,16268,6691
9434998,128116,16269,6687
9435498,128115,16270,6692
9435998,128115,16271,6694
9436498,128113,16272,6694
9436998,128112,16273,6691
9437498,128112,16274,6697
9437998,128110,16275,6694
9438498,128109,16276,6698
9438998,128108,16277,6692
9439498,128108,16277,6692
9439998,128108,16278,6693
9440498,128106,16279,6688
9440998,128107,16280,6695
9441498,128105,16281,6690
9441998,128103,16282,6690
9442498,128103,16283,6689
9442998,128104,16284,6687
9443498,128104,16285,6689
9443998,128102,16286,6689
9444498,128100,16287,6692
9444998,128101,16288,6690
9445498,128100,16289,6688
9445998,128099,16290,6688
9446498,128099,16290,6691
9446998,128096,16291,6685
9447498,128096,16292,6691
9447998,128099,16293,6693
9448498,128097,16294,6692
9448998,128096,16295,6691
9449498,128093,16296,6692
9449998,128094,16297,6694
9450498,128092,16298,6695
9450998,128093,16299,6697
9451498,128093,16300,6695
9451998,128091,16301,6690
9452498,128091,16302,6696
9452998,128089,16303,6697
9453498,128089,16303,6695
9453998,128089,16304,6692
9454498,128087,16305,6697
9454998,128087,16306,6693
9455498,128086,16307,6692
9455998,128087,16308,6694
9456498,128084,16309,6693
9456998,128083,16310,6691
9457498,128083,16311,6692
9457998,128082,16312,6693
9458498,128081,16313,6694
9458998,128080,16314,6694
9459498,128079,16315,6695
9459998,128080,16316,6692
9460498,128079,16316,6695
9460998,128079,16317,6695
9461498,128077,16318,6693
9461998,128076,16319,6693
9462498,128075,16320,6692
9462998,128074,16321,6688
9463498,128072,16322,6689
9463998,128073,16323,6689
9464498,128072,16324,6689
9464998,128072,16325,6688
9465498,128072,16326,6694
9465998,128070,16327,6692
9466498,128069,16328,6692
9466998,128070,16329,6689
9467498,128067,16329,6693
9467998,128066,16330,6687
9468498,128067,16331,6688
9468998,128064,16332,6689
9469498,128064,16333,6691
9469998,128062,16334,6689
9470498,128062,16335,6689
9470998,128062,16336,6686
9471498,128061,16337,6690
9471998,128061,16338,6691
9472498,128060,16339,6689
9472998,128058,16340,6690
9473498,128058,16341,6689
9473998,128057,16342,6691
9474498,128057,16342,6689
9474998,128056,16343,6690
9475498,128055,16344,6689
9475998,128055,16345,6689
9476498,128054,16346,6689
9476998,128053,16347,6687
9477498,128052,16348,6689
9477998,128049,16349,6693
9478498,128049,16350,6693
9478998,128049,16351,6691
9479498,128049,16352,6693
9479998,128048,16353,6691
9480498,128048,16354,6690
9480998,128046,16355,6694
9481498,128045,16355,6691
9481998,128045,16356,6688
9482498,128045,16357,6688
9482998,128045,16358,6688
9483498,128044,16359,6687
9483998,128041,16360,6692
9484498,128041,16361,6691
9484998,128041,16362,6689
9485498,128039,16363,6690
9485998,128040,16364,6691
9486498,128039,16365,6692
9486998,128038,16366,6685
9487498,128040,16367,6688
9487998,128038,16368,6689
9488498,128037,16368,6692
9488998,128036,16369,6693
9489498,128035,16370,6695
9489998,128034,16371,6690
9490498,128035,16372,6693
9490998,128033,16373,6694
9491498,128031,16374,6693
9491998,128034,16375,6694
9492498,128031,16376,6696
9492998,128029,16377,6692
9493498,128030,16378,6696
9493998,128031,16379,6695
9494498,128031,16380,6691
9494998,128030,16381,6694
9495498,128027,16381,6695
9495998,128028,16382,6689
9496498,128027,16383,6694
9496998,128025,16384,6694
9497498,128023,16385,6696
9497998,128023,16386,6695
9498498,128023,16387,6694
9498998,128023,16388,6692
9499498,128021,16389,6694
9499998,128021,16390,6696
9500498,128021,16391,6694
9500998,128018,16392,6691
9501498,128020,16393,6691
9501998,128017,16394,6693
9502498,128016,16394,6694
9502998,128015,16395,6695
9503498,128016,16396,6693
9503998,128015,16397,6696
9504498,128014,16398,6694
9504998,128014,16399,6694
9505498,128015,16400,6692
9505998,128012,16401,6695
9506498,128011,16402,6698
9506998,128012,16403,6695
9507498,128012,16404,6695
9507998,128009,16405,6692
9508498,128008,16406,6696
9508998,128009,16407,6697
9509498,128007,16407,6697
9509998,128006,16408,6697
9510498,128006,16409,6697
9510998,128002,16410,6694
9511498,128003,16411,6694
9511998,128002,16412,6699
9512498,128001,16413,6698
9512998,128002,16414,6695
9513498,128001,16415,6697
9513998,127999,16416,6697
9514498,127997,16417,6694
9514998,127999,16418,6694
9515498,127998,16419,6695
9515998,127997,16420,6695
9516498,127996,16420,6692
9516998,127995,16421,6695
9517498,127995,16422,6689
9517998,127994,16423,6695
9518498,127994,16424,6691
9518998,127991,16425,6696
9519498,127992,16426,6696
9519998,127991,16427,6694
9520498,127992,16428,6696
9520998,127990,16429,6695
9521498,127987,16430,6699
9521998,127988,16431,6701
9522498,127987,16432,6699
9522998,127986,16433,6698
9523498,127985,16434,6694
9523998,127983,16434,6694
9524498,127984,16435,6699
9524998,127981,16436,6697
9525498,127981,16437,6702
9525998,127979,16438,6701
9526498,127981,16439,6702
9526999,127977,16440,6699
9527499,127978,16441,6698
9528000,127978,16442,6693
9528500,127976,16443,6697
9529001,127975,16444,6697
9529501,127973,16445,6700
9530002,127975,16446,6692
9530502,127975,16447,6694
9531003,127974,16447,6693
9531503,127974,16448,6696
9532004,127973,16449,6697
9532504,127973,16450,6695
9533005,127970,16451,6698
9533505,127971,16452,6699
9534006,127970,16453,6698
9534506,127968,16454,6699
9535007,127968,16455,6698
9535507,127968,16456,6696
9536008,127966,16457,6698
9536508,127964,16458,6699
9537009,127964,16459,6696
9537509,127963,16460,6702
9538010,127963,16460,6700
9538510,127963,16461,6701
9539011,127962,16462,6699
9539511,127961,16463,6701
9540012,127960,16464,6699
9540512,127960,16465,6699
9541013,127961,16466,6691
9541513,127958,16467,6697
9542014,127959,16468,6697
9542514,127957,16469,6694
9543015,127956,16470,6696
9543515,127957,16471,6698
9544016,127955,16472,6699
9544516,127953,16472,6699
9545017,127953,16473,6696
9545517,127953,16474,6695
9546018,127951,16475,6694
9546518,127951,16476,6694
9547019,127952,16477,6692
9547519,127951,16478,6693
9548020,127949,16479,6691
9548520,127948,16480,6697
9549021,127947,16481,6691
9549521,127947,16482,6696
9550021,127946,16483,6699
9550521,127946,16484,6696
9551021,127948,16484,6695
9551521,127944,16485,6694
9552021,127942,16486,6694
9552521,127942,16487,6696
9553021,127939,16488,6694
9553521,127938,16489,6699
9554021,127941,16490,6698
9554521,127939,16491,6699
9555021,127937,16492,6695
9555521,127938,16493,6697
9556021,127938,16494,6696
9556521,127937,16495,6695
9557021,127935,16496,6696
9557521,127933,16497,6699
9558021,127933,16497,6697
9558521,127934,16498,6697
9559021,127933,16499,6694
9559521,127932,16500,6694
9560021,127930,16501,6693
9560521,127930,16502,6694
9561021,127929,16503,6696
9561521,127929,16504,6694
9562021,127928,16505,6696
9562521,127928,16506,6698
9563021,127927,16507,6698
9563521,127927,16508,6699
9564021,127927,16509,6694
9564521,127925,16510,6696
9565021,127924,16510,6695
9565521,127920,16511,6692
9566021,127923,16512,6695
9566521,127920,16513,6692
9567021,127921,16514,6702
9567521,127921,16515,6705
9568021,127918,16516,6701
9568521,127918,16517,6702
9569521,127917,16519,6700
9570021,127916,16520,6696
9570521,127915,16521,6701
9571021,127913,16522,6696
9571521,127913,16523,6695
9572021,127913,16523,6697
9572521,127913,16524,6699
9573021,127913,16525,6698
9573521,127911,16526,6699
9574021,127909,16527,6699
9574521,127909,16528,6697
9575021,127910,16529,6691
9575521,127907,16530,6693
9576021,127907,16531,6694
9576521,127907,16532,6697
9577021,127905,16533,6697
9577521,127904,16534,6697
9578021,127904,16535,6696
9578521,127904,16536,6695
9579021,127904,16536,6700
9579521,127901,16537,6695
9580021,127902,16538,6697
9580521,127901,16539,6693
9581021,127898,16540,6692
9581521,127898,16541,6692
9582021,127899,16542,6693
9582521,127899,16543,6690
9583021,127895,16544,6690
9583521,127897,16545,6696
9584021,127896,16546,6693
9584521,127893,16547,6694
9585021,127895,16548,6695
9585521,127894,16549,6695
9586021,127893,16549,6696
9586521,127892,16550,6696
9587021,127891,16551,6693
9587521,127889,16552,6691
9588021,127889,16553,6691
9588521,127889,16554,6695
9589021,127887,16555,6699
9589521,127888,16556,6696
9590021,127887,16557,6694
9590521,127885,16558,6691
9591021,127887,16559,6698
9591521,127885,16560,6695
9592021,127884,16561,6690
9592521,127883,16562,6694
9593021,127883,16562,6693
9593521,127883,16563,6694
9594021,127883,16564,6690
9594521,127882,16565,6686
9595021,127879,16566,6688
9595521,127880,16567,6692
9596021,127879,16568,6693
9596521,127878,16569,6694
9597021,127878,16570,6695
9597521,127876,16571,6690
9598021,127876,16572,6691
9598521,127874,16573,6691
9599021,127875,16574,6692
9599521,127874,16575,6688
9600021,127873,16575,6689
9600521,127872,16576,6696
9601021,127873,16577,6696
9601521,127871,16578,6696
9602021,127870,16579,6696
9602521,127870,16580,6694
9603021,127868,16581,6694
9604200,127867,16583,6693
9604700,127866,16584,6696
9605200,127865,16585,6697
9605700,127863,16586,6695
9606200,127865,16587,6697
9606700,127860,16588,6693
9607200,127860,16589,6696
9607700,127862,16590,6695
9608200,127859,16591,6695
9608700,127858,16591,6691
9609200,127860,16592,6692
9609700,127857,16593,6692
9610200,127859,16594,6694
9610700,127856,16595,6699
9611200,127857,16596,6695
9611700,127854,16597,6693
9612200,127855,16598,6693
9612700,127853,16599,6690
9613200,127852,16600,6690
9613700,127851,16601,6691
9614200,127851,16602,6694
9614700,127851,16603,6692
9615200,127851,16604,6694
9615700,127849,16604,6694
9616200,127849,16605,6691
9616700,127847,16606,6691
9617200,127847,16607,6693
9617700,127846,16608,6696
9618200,127846,16609,6698
9618700,127845,16610,6692
9619200,127844,16611,6694
9619700,127843,16612,6694
9620200,127843,16613,6693
9620700,127843,16614,6697
9621200,127842,16615,6695
9621700,127841,16616,6696
9622200,127839,16617,6698
9622700,127838,16617,6700
9623200,127837,16618,6701
9623700,127839,16619,6699
9624200,127837,16620,6698
9624700,127834,16621,6692
9625200,127836,16622,6696
9625700,127833,16623,6695
9626200,127832,16624,6698
9626700,127831,16625,6697
9627200,127832,16626,6699
9627700,127831,16627,6698
9628200,127833,16628,6699
9628700,127829,16629,6698
9629200,127832,16629,6700
9629700,127829,16630,6699
9630200,127828,16631,6698
9630700,127827,16632,6700
9631200,127825,16633,6698
9631700,127827,16634,6701
9632200,127825,16635,6698
9632700,127823,16636,6698
9633200,127823,16637,6696
9633700,127821,16638,6695
9634200,127820,16639,6701
9634700,127820,16640,6696
9635200,127820,16641,6696
9635700,127819,16641,6694
9636200,127819,16642,6697
9636700,127819,16643,6695
9637200,127819,16644,6698
9637700,127818,16645,6697
9638200,127814,16646,6694
9638700,127815,16647,6695
9639200,127814,16648,6698
9639700,127816,16649,6698
9640200,127815,16650,6700
9640700,127813,16651,6699
9641200,127810,16652,6698
9641700,127809,16653,6694
9642200,127810,16654,6697
9642700,127809,16654,6700
9643200,127807,16655,6697
9643700,127807,16656,6701
9644200,127805,16657,6698
9644700,127806,16658,6696
9645200,127804,16659,6696
9645700,127805,16660,6699
9646700,127804,16662,6696
9647200,127803,16663,6694
9647700,127800,16664,6698
9648200,127800,16665,6696
9648700,127799,16666,6695
9649200,127800,16667,6697
9649700,127799,16668,6699
9650200,127799,16668,6700
9650700,127797,16669,6701
9651200,127795,16670,6699
9651700,127795,16671,6700
9652200,127795,16672,6700
9652700,127794,16673,6700
9653200,127794,16674,6698
9653700,127793,16675,6696
9654200,127793,16676,6695
9654700,127792,16677,6699
9655200,127792,16678,6694
9655700,127792,16679,6694
9656200,127790,16680,6696
9656700,127788,16681,6697
9657200,127789,16681,6696
9657700,127788,16682,6695
9658200,127785,16683,6698
9658700,127784,16684,6698
9659200,127784,16685,6697
9659700,127784,16686,6701
9660200,127784,16687,6700
9660700,127780,16688,6703
9661200,127781,16689,6702
9661700,127780,16690,6704
9662200,127780,16691,6703
